,smoothing_level,smoothing_slope,damping_slope,damped,RMSE,R²
777,0.6,0.4,0.1,False,31.496891888602168,-305.21210479791097
778,0.6,0.5,0.1,False,50.62247921844688,-789.9950700455739
779,0.6,0.6,0.1,False,73.62962281304813,-1672.3704926137675
780,0.6,0.7,0.1,False,100.17712777994396,-3096.591233848871
781,0.6,0.8,0.1,False,129.9272679059586,-5209.597991149536
782,0.6,0.9,0.1,False,162.5463056044008,-8154.3229091374915
783,0.7,0.1,0.1,False,5.376765551185264,-7.923375217918609
784,0.7,0.2,0.1,False,16.27109916191638,-80.71856634683476
785,0.7,0.3,0.1,False,33.05625750380058,-336.28289825946274
786,0.7,0.4,0.1,False,55.18490348138791,-938.9992991621623
787,0.7,0.5,0.1,False,82.16634216539765,-2082.8903456727053
788,0.7,0.6,0.1,False,113.4881550170159,-3974.465845389586
789,0.7,0.7,0.1,False,148.62231053024067,-6816.968220642583
790,0.7,0.8,0.1,False,187.03382231024509,-10796.600474985868
791,0.7,0.9,0.1,False,228.18181428327316,-16070.226171699527
792,0.8,0.1,0.1,False,11.17517893371984,-37.54747420626321
793,0.8,0.2,0.1,False,27.886302179209796,-239.03181742089458
794,0.8,0.3,0.1,False,51.25188425661407,-809.786723517821
795,0.8,0.4,0.1,False,80.59681341575738,-2004.0384149625067
796,0.8,0.5,0.1,False,115.17888866712212,-4093.8002659212766
797,0.8,0.6,0.1,False,154.2170118600054,-7339.937439652945
798,0.8,0.7,0.1,False,196.90825495807476,-11966.813202627676
799,0.8,0.8,0.1,False,242.43577073805236,-18140.79911094302
800,0.8,0.9,0.1,False,289.97062744922926,-25952.44252277748
801,0.9,0.1,0.1,False,17.78736201295532,-96.65849861865458
802,0.9,0.2,0.1,False,40.26066501959873,-499.32112868914015
803,0.9,0.3,0.1,False,70.06755841784368,-1514.3778109175148
804,0.9,0.4,0.1,False,106.19433439786047,-3479.8847925234477
805,0.9,0.5,0.1,False,147.54387385339749,-6718.381805488187
806,0.9,0.6,0.1,False,192.97459928934614,-11493.424996973197
807,0.9,0.7,0.1,False,241.31745168784784,-17973.814461483347
808,0.9,0.8,0.1,False,291.383316473954,-26205.940296368506
809,0.9,0.9,0.1,False,341.96583701280053,-36094.44481112515
810,0.1,0.1,0.2,False,6.972904130536383,-14.007707045724507
811,0.1,0.2,0.2,False,9.704647589946976,-28.070097854665534
812,0.1,0.3,0.2,False,12.559802291896627,-47.69143358628019
813,0.1,0.4,0.2,False,15.507656239808504,-73.22997015740557
814,0.1,0.5,0.2,False,18.17571649504033,-100.96944020424415
815,0.1,0.6,0.2,False,20.5289772005144,-129.08331025617147
816,0.1,0.7,0.2,False,22.67644655101156,-157.7219376003178
817,0.1,0.8,0.2,False,24.628126914952514,-186.21891374002303
818,0.1,0.9,0.2,False,26.559249670992774,-216.73014324952644
819,0.2,0.1,0.2,False,9.477156706622829,-26.723182177020025
820,0.2,0.2,0.2,False,13.603267634547501,-56.11805895101219
821,0.2,0.3,0.2,False,17.238200257022967,-90.72142606823734
822,0.2,0.4,0.2,False,20.20314647310564,-124.98678113125064
823,0.2,0.5,0.2,False,22.55380523529607,-156.0097444251488
824,0.2,0.6,0.2,False,24.30228037512625,-181.29762439941788
825,0.2,0.7,0.2,False,25.456258363690626,-199.021230852957
826,0.2,0.8,0.2,False,26.052216372428525,-208.49627637907668
827,0.2,0.9,0.2,False,26.095571429692356,-209.19412722457696
828,0.3,0.1,0.2,False,10.017930491548967,-29.97725874348406
829,0.3,0.2,0.2,False,13.661780509411297,-56.61048912928963
830,0.3,0.3,0.2,False,16.035836234185915,-78.37252200825304
831,0.3,0.4,0.2,False,17.088445388791154,-89.13470981144899
832,0.3,0.5,0.2,False,16.857367371380093,-86.71350348883881
833,0.3,0.6,0.2,False,15.383860728312431,-72.04956502487573
834,0.3,0.7,0.2,False,12.751356527137144,-49.18798190269644
835,0.3,0.8,0.2,False,9.32492906920505,-25.839722988633508
836,0.3,0.9,0.2,False,6.899347145633618,-13.692745291070878
837,0.4,0.1,0.2,False,8.743062427954936,-22.594681212143094
838,0.4,0.2,0.2,False,10.447168021320003,-32.68868927242276
839,0.4,0.3,0.2,False,10.040206405743866,-30.115174244863294
840,0.4,0.4,0.2,False,7.794910140727576,-17.754659393183175
841,0.4,0.5,0.2,False,5.527848696367087,-8.43190135472582
842,0.4,0.6,0.2,False,9.087764096654299,-24.49183184842546
843,0.4,0.7,0.2,False,17.839462359942935,-97.23143273491733
844,0.4,0.8,0.2,False,29.370864566044453,-265.26888308492147
845,0.4,0.9,0.2,False,43.10650046787017,-572.5515909349145
846,0.5,0.1,0.2,False,6.002113413886289,-10.119758366526025
847,0.5,0.2,0.2,False,5.07567519836066,-6.951967588293515
848,0.5,0.3,0.2,False,4.767358676584558,-6.015241247368695
849,0.5,0.4,0.2,False,11.456392499664261,-39.51191042700558
850,0.5,0.5,0.2,False,22.77564192264409,-159.1135945970019
851,0.5,0.6,0.2,False,37.4928682735247,-432.89464200893923
852,0.5,0.7,0.2,False,55.248503423651826,-941.1672236305302
853,0.5,0.8,0.2,False,75.7967198977821,-1772.322723104704
854,0.5,0.9,0.2,False,98.92346102189448,-3019.546739369638
855,0.6,0.1,0.2,False,3.0107339300256557,-1.7978969130246854
856,0.6,0.2,0.2,False,6.472897418984722,-11.93255708652283
857,0.6,0.3,0.2,False,16.605251461072715,-84.10946658138279
858,0.6,0.4,0.2,False,31.496891888602168,-305.21210479791097
859,0.6,0.5,0.2,False,50.62247921844688,-789.9950700455739
860,0.6,0.6,0.2,False,73.62962281304813,-1672.3704926137675
861,0.6,0.7,0.2,False,100.17712777994396,-3096.591233848871
862,0.6,0.8,0.2,False,129.9272679059586,-5209.597991149536
863,0.6,0.9,0.2,False,162.5463056044008,-8154.3229091374915
864,0.7,0.1,0.2,False,5.376765551185264,-7.923375217918609
865,0.7,0.2,0.2,False,16.27109916191638,-80.71856634683476
866,0.7,0.3,0.2,False,33.05625750380058,-336.28289825946274
867,0.7,0.4,0.2,False,55.18490348138791,-938.9992991621623
868,0.7,0.5,0.2,False,82.16634216539765,-2082.8903456727053
869,0.7,0.6,0.2,False,113.4881550170159,-3974.465845389586
870,0.7,0.7,0.2,False,148.62231053024067,-6816.968220642583
871,0.7,0.8,0.2,False,187.03382231024509,-10796.600474985868
872,0.7,0.9,0.2,False,228.18181428327316,-16070.226171699527
873,0.8,0.1,0.2,False,11.17517893371984,-37.54747420626321
874,0.8,0.2,0.2,False,27.886302179209796,-239.03181742089458
875,0.8,0.3,0.2,False,51.25188425661407,-809.786723517821
876,0.8,0.4,0.2,False,80.59681341575738,-2004.0384149625067
877,0.8,0.5,0.2,False,115.17888866712212,-4093.8002659212766
878,0.8,0.6,0.2,False,154.2170118600054,-7339.937439652945
879,0.8,0.7,0.2,False,196.90825495807476,-11966.813202627676
880,0.8,0.8,0.2,False,242.43577073805236,-18140.79911094302
881,0.8,0.9,0.2,False,289.97062744922926,-25952.44252277748
882,0.9,0.1,0.2,False,17.78736201295532,-96.65849861865458
883,0.9,0.2,0.2,False,40.26066501959873,-499.32112868914015
884,0.9,0.3,0.2,False,70.06755841784368,-1514.3778109175148
885,0.9,0.4,0.2,False,106.19433439786047,-3479.8847925234477
886,0.9,0.5,0.2,False,147.54387385339749,-6718.381805488187
887,0.9,0.6,0.2,False,192.97459928934614,-11493.424996973197
888,0.9,0.7,0.2,False,241.31745168784784,-17973.814461483347
889,0.9,0.8,0.2,False,291.383316473954,-26205.940296368506
890,0.9,0.9,0.2,False,341.96583701280053,-36094.44481112515
891,0.1,0.1,0.3,False,6.972904130536383,-14.007707045724507
892,0.1,0.2,0.3,False,9.704647589946976,-28.070097854665534
893,0.1,0.3,0.3,False,12.559802291896627,-47.69143358628019
894,0.1,0.4,0.3,False,15.507656239808504,-73.22997015740557
895,0.1,0.5,0.3,False,18.17571649504033,-100.96944020424415
896,0.1,0.6,0.3,False,20.5289772005144,-129.08331025617147
897,0.1,0.7,0.3,False,22.67644655101156,-157.7219376003178
898,0.1,0.8,0.3,False,24.628126914952514,-186.21891374002303
899,0.1,0.9,0.3,False,26.559249670992774,-216.73014324952644
900,0.2,0.1,0.3,False,9.477156706622829,-26.723182177020025
901,0.2,0.2,0.3,False,13.603267634547501,-56.11805895101219
902,0.2,0.3,0.3,False,17.238200257022967,-90.72142606823734
903,0.2,0.4,0.3,False,20.20314647310564,-124.98678113125064
904,0.2,0.5,0.3,False,22.55380523529607,-156.0097444251488
905,0.2,0.6,0.3,False,24.30228037512625,-181.29762439941788
906,0.2,0.7,0.3,False,25.456258363690626,-199.021230852957
907,0.2,0.8,0.3,False,26.052216372428525,-208.49627637907668
908,0.2,0.9,0.3,False,26.095571429692356,-209.19412722457696
909,0.3,0.1,0.3,False,10.017930491548967,-29.97725874348406
910,0.3,0.2,0.3,False,13.661780509411297,-56.61048912928963
911,0.3,0.3,0.3,False,16.035836234185915,-78.37252200825304
912,0.3,0.4,0.3,False,17.088445388791154,-89.13470981144899
913,0.3,0.5,0.3,False,16.857367371380093,-86.71350348883881
914,0.3,0.6,0.3,False,15.383860728312431,-72.04956502487573
915,0.3,0.7,0.3,False,12.751356527137144,-49.18798190269644
916,0.3,0.8,0.3,False,9.32492906920505,-25.839722988633508
917,0.3,0.9,0.3,False,6.899347145633618,-13.692745291070878
918,0.4,0.1,0.3,False,8.743062427954936,-22.594681212143094
919,0.4,0.2,0.3,False,10.447168021320003,-32.68868927242276
920,0.4,0.3,0.3,False,10.040206405743866,-30.115174244863294
921,0.4,0.4,0.3,False,7.794910140727576,-17.754659393183175
922,0.4,0.5,0.3,False,5.527848696367087,-8.43190135472582
923,0.4,0.6,0.3,False,9.087764096654299,-24.49183184842546
924,0.4,0.7,0.3,False,17.839462359942935,-97.23143273491733
925,0.4,0.8,0.3,False,29.370864566044453,-265.26888308492147
926,0.4,0.9,0.3,False,43.10650046787017,-572.5515909349145
927,0.5,0.1,0.3,False,6.002113413886289,-10.119758366526025
928,0.5,0.2,0.3,False,5.07567519836066,-6.951967588293515
929,0.5,0.3,0.3,False,4.767358676584558,-6.015241247368695
930,0.5,0.4,0.3,False,11.456392499664261,-39.51191042700558
931,0.5,0.5,0.3,False,22.77564192264409,-159.1135945970019
932,0.5,0.6,0.3,False,37.4928682735247,-432.89464200893923
933,0.5,0.7,0.3,False,55.248503423651826,-941.1672236305302
934,0.5,0.8,0.3,False,75.7967198977821,-1772.322723104704
935,0.5,0.9,0.3,False,98.92346102189448,-3019.546739369638
936,0.6,0.1,0.3,False,3.0107339300256557,-1.7978969130246854
937,0.6,0.2,0.3,False,6.472897418984722,-11.93255708652283
938,0.6,0.3,0.3,False,16.605251461072715,-84.10946658138279
939,0.6,0.4,0.3,False,31.496891888602168,-305.21210479791097
940,0.6,0.5,0.3,False,50.62247921844688,-789.9950700455739
941,0.6,0.6,0.3,False,73.62962281304813,-1672.3704926137675
942,0.6,0.7,0.3,False,100.17712777994396,-3096.591233848871
943,0.6,0.8,0.3,False,129.9272679059586,-5209.597991149536
944,0.6,0.9,0.3,False,162.5463056044008,-8154.3229091374915
945,0.7,0.1,0.3,False,5.376765551185264,-7.923375217918609
946,0.7,0.2,0.3,False,16.27109916191638,-80.71856634683476
947,0.7,0.3,0.3,False,33.05625750380058,-336.28289825946274
948,0.7,0.4,0.3,False,55.18490348138791,-938.9992991621623
949,0.7,0.5,0.3,False,82.16634216539765,-2082.8903456727053
950,0.7,0.6,0.3,False,113.4881550170159,-3974.465845389586
951,0.7,0.7,0.3,False,148.62231053024067,-6816.968220642583
952,0.7,0.8,0.3,False,187.03382231024509,-10796.600474985868
953,0.7,0.9,0.3,False,228.18181428327316,-16070.226171699527
954,0.8,0.1,0.3,False,11.17517893371984,-37.54747420626321
955,0.8,0.2,0.3,False,27.886302179209796,-239.03181742089458
956,0.8,0.3,0.3,False,51.25188425661407,-809.786723517821
957,0.8,0.4,0.3,False,80.59681341575738,-2004.0384149625067
958,0.8,0.5,0.3,False,115.17888866712212,-4093.8002659212766
959,0.8,0.6,0.3,False,154.2170118600054,-7339.937439652945
960,0.8,0.7,0.3,False,196.90825495807476,-11966.813202627676
961,0.8,0.8,0.3,False,242.43577073805236,-18140.79911094302
962,0.8,0.9,0.3,False,289.97062744922926,-25952.44252277748
963,0.9,0.1,0.3,False,17.78736201295532,-96.65849861865458
964,0.9,0.2,0.3,False,40.26066501959873,-499.32112868914015
965,0.9,0.3,0.3,False,70.06755841784368,-1514.3778109175148
966,0.9,0.4,0.3,False,106.19433439786047,-3479.8847925234477
967,0.9,0.5,0.3,False,147.54387385339749,-6718.381805488187
968,0.9,0.6,0.3,False,192.97459928934614,-11493.424996973197
969,0.9,0.7,0.3,False,241.31745168784784,-17973.814461483347
970,0.9,0.8,0.3,False,291.383316473954,-26205.940296368506
971,0.9,0.9,0.3,False,341.96583701280053,-36094.44481112515
972,0.1,0.1,0.4,False,6.972904130536383,-14.007707045724507
973,0.1,0.2,0.4,False,9.704647589946976,-28.070097854665534
974,0.1,0.3,0.4,False,12.559802291896627,-47.69143358628019
975,0.1,0.4,0.4,False,15.507656239808504,-73.22997015740557
976,0.1,0.5,0.4,False,18.17571649504033,-100.96944020424415
977,0.1,0.6,0.4,False,20.5289772005144,-129.08331025617147
978,0.1,0.7,0.4,False,22.67644655101156,-157.7219376003178
979,0.1,0.8,0.4,False,24.628126914952514,-186.21891374002303
980,0.1,0.9,0.4,False,26.559249670992774,-216.73014324952644
981,0.2,0.1,0.4,False,9.477156706622829,-26.723182177020025
982,0.2,0.2,0.4,False,13.603267634547501,-56.11805895101219
983,0.2,0.3,0.4,False,17.238200257022967,-90.72142606823734
984,0.2,0.4,0.4,False,20.20314647310564,-124.98678113125064
985,0.2,0.5,0.4,False,22.55380523529607,-156.0097444251488
986,0.2,0.6,0.4,False,24.30228037512625,-181.29762439941788
987,0.2,0.7,0.4,False,25.456258363690626,-199.021230852957
988,0.2,0.8,0.4,False,26.052216372428525,-208.49627637907668
989,0.2,0.9,0.4,False,26.095571429692356,-209.19412722457696
990,0.3,0.1,0.4,False,10.017930491548967,-29.97725874348406
991,0.3,0.2,0.4,False,13.661780509411297,-56.61048912928963
992,0.3,0.3,0.4,False,16.035836234185915,-78.37252200825304
993,0.3,0.4,0.4,False,17.088445388791154,-89.13470981144899
994,0.3,0.5,0.4,False,16.857367371380093,-86.71350348883881
995,0.3,0.6,0.4,False,15.383860728312431,-72.04956502487573
996,0.3,0.7,0.4,False,12.751356527137144,-49.18798190269644
997,0.3,0.8,0.4,False,9.32492906920505,-25.839722988633508
998,0.3,0.9,0.4,False,6.899347145633618,-13.692745291070878
999,0.4,0.1,0.4,False,8.743062427954936,-22.594681212143094
1000,0.4,0.2,0.4,False,10.447168021320003,-32.68868927242276
1001,0.4,0.3,0.4,False,10.040206405743866,-30.115174244863294
1002,0.4,0.4,0.4,False,7.794910140727576,-17.754659393183175
1003,0.4,0.5,0.4,False,5.527848696367087,-8.43190135472582
1004,0.4,0.6,0.4,False,9.087764096654299,-24.49183184842546
1005,0.4,0.7,0.4,False,17.839462359942935,-97.23143273491733
1006,0.4,0.8,0.4,False,29.370864566044453,-265.26888308492147
1007,0.4,0.9,0.4,False,43.10650046787017,-572.5515909349145
1008,0.5,0.1,0.4,False,6.002113413886289,-10.119758366526025
1009,0.5,0.2,0.4,False,5.07567519836066,-6.951967588293515
1010,0.5,0.3,0.4,False,4.767358676584558,-6.015241247368695
1011,0.5,0.4,0.4,False,11.456392499664261,-39.51191042700558
1012,0.5,0.5,0.4,False,22.77564192264409,-159.1135945970019
1013,0.5,0.6,0.4,False,37.4928682735247,-432.89464200893923
1014,0.5,0.7,0.4,False,55.248503423651826,-941.1672236305302
1015,0.5,0.8,0.4,False,75.7967198977821,-1772.322723104704
1016,0.5,0.9,0.4,False,98.92346102189448,-3019.546739369638
1017,0.6,0.1,0.4,False,3.0107339300256557,-1.7978969130246854
1018,0.6,0.2,0.4,False,6.472897418984722,-11.93255708652283
1019,0.6,0.3,0.4,False,16.605251461072715,-84.10946658138279
1020,0.6,0.4,0.4,False,31.496891888602168,-305.21210479791097
1021,0.6,0.5,0.4,False,50.62247921844688,-789.9950700455739
1022,0.6,0.6,0.4,False,73.62962281304813,-1672.3704926137675
1023,0.6,0.7,0.4,False,100.17712777994396,-3096.591233848871
1024,0.6,0.8,0.4,False,129.9272679059586,-5209.597991149536
1025,0.6,0.9,0.4,False,162.5463056044008,-8154.3229091374915
1026,0.7,0.1,0.4,False,5.376765551185264,-7.923375217918609
1027,0.7,0.2,0.4,False,16.27109916191638,-80.71856634683476
1028,0.7,0.3,0.4,False,33.05625750380058,-336.28289825946274
1029,0.7,0.4,0.4,False,55.18490348138791,-938.9992991621623
1030,0.7,0.5,0.4,False,82.16634216539765,-2082.8903456727053
1031,0.7,0.6,0.4,False,113.4881550170159,-3974.465845389586
1032,0.7,0.7,0.4,False,148.62231053024067,-6816.968220642583
1033,0.7,0.8,0.4,False,187.03382231024509,-10796.600474985868
1034,0.7,0.9,0.4,False,228.18181428327316,-16070.226171699527
1035,0.8,0.1,0.4,False,11.17517893371984,-37.54747420626321
1036,0.8,0.2,0.4,False,27.886302179209796,-239.03181742089458
1037,0.8,0.3,0.4,False,51.25188425661407,-809.786723517821
1038,0.8,0.4,0.4,False,80.59681341575738,-2004.0384149625067
1039,0.8,0.5,0.4,False,115.17888866712212,-4093.8002659212766
1040,0.8,0.6,0.4,False,154.2170118600054,-7339.937439652945
1041,0.8,0.7,0.4,False,196.90825495807476,-11966.813202627676
1042,0.8,0.8,0.4,False,242.43577073805236,-18140.79911094302
1043,0.8,0.9,0.4,False,289.97062744922926,-25952.44252277748
1044,0.9,0.1,0.4,False,17.78736201295532,-96.65849861865458
1045,0.9,0.2,0.4,False,40.26066501959873,-499.32112868914015
1046,0.9,0.3,0.4,False,70.06755841784368,-1514.3778109175148
1047,0.9,0.4,0.4,False,106.19433439786047,-3479.8847925234477
1048,0.9,0.5,0.4,False,147.54387385339749,-6718.381805488187
1049,0.9,0.6,0.4,False,192.97459928934614,-11493.424996973197
1050,0.9,0.7,0.4,False,241.31745168784784,-17973.814461483347
1051,0.9,0.8,0.4,False,291.383316473954,-26205.940296368506
1052,0.9,0.9,0.4,False,341.96583701280053,-36094.44481112515
1053,0.1,0.1,0.5,False,6.972904130536383,-14.007707045724507
1054,0.1,0.2,0.5,False,9.704647589946976,-28.070097854665534
1055,0.1,0.3,0.5,False,12.559802291896627,-47.69143358628019
1056,0.1,0.4,0.5,False,15.507656239808504,-73.22997015740557
1057,0.1,0.5,0.5,False,18.17571649504033,-100.96944020424415
1058,0.1,0.6,0.5,False,20.5289772005144,-129.08331025617147
1059,0.1,0.7,0.5,False,22.67644655101156,-157.7219376003178
1060,0.1,0.8,0.5,False,24.628126914952514,-186.21891374002303
1061,0.1,0.9,0.5,False,26.559249670992774,-216.73014324952644
1062,0.2,0.1,0.5,False,9.477156706622829,-26.723182177020025
1063,0.2,0.2,0.5,False,13.603267634547501,-56.11805895101219
1064,0.2,0.3,0.5,False,17.238200257022967,-90.72142606823734
1065,0.2,0.4,0.5,False,20.20314647310564,-124.98678113125064
1066,0.2,0.5,0.5,False,22.55380523529607,-156.0097444251488
1067,0.2,0.6,0.5,False,24.30228037512625,-181.29762439941788
1068,0.2,0.7,0.5,False,25.456258363690626,-199.021230852957
1069,0.2,0.8,0.5,False,26.052216372428525,-208.49627637907668
1070,0.2,0.9,0.5,False,26.095571429692356,-209.19412722457696
1071,0.3,0.1,0.5,False,10.017930491548967,-29.97725874348406
1072,0.3,0.2,0.5,False,13.661780509411297,-56.61048912928963
1073,0.3,0.3,0.5,False,16.035836234185915,-78.37252200825304
1074,0.3,0.4,0.5,False,17.088445388791154,-89.13470981144899
1075,0.3,0.5,0.5,False,16.857367371380093,-86.71350348883881
1076,0.3,0.6,0.5,False,15.383860728312431,-72.04956502487573
1077,0.3,0.7,0.5,False,12.751356527137144,-49.18798190269644
1078,0.3,0.8,0.5,False,9.32492906920505,-25.839722988633508
1079,0.3,0.9,0.5,False,6.899347145633618,-13.692745291070878
1080,0.4,0.1,0.5,False,8.743062427954936,-22.594681212143094
1081,0.4,0.2,0.5,False,10.447168021320003,-32.68868927242276
1082,0.4,0.3,0.5,False,10.040206405743866,-30.115174244863294
1083,0.4,0.4,0.5,False,7.794910140727576,-17.754659393183175
1084,0.4,0.5,0.5,False,5.527848696367087,-8.43190135472582
1085,0.4,0.6,0.5,False,9.087764096654299,-24.49183184842546
1086,0.4,0.7,0.5,False,17.839462359942935,-97.23143273491733
1087,0.4,0.8,0.5,False,29.370864566044453,-265.26888308492147
1088,0.4,0.9,0.5,False,43.10650046787017,-572.5515909349145
1089,0.5,0.1,0.5,False,6.002113413886289,-10.119758366526025
1090,0.5,0.2,0.5,False,5.07567519836066,-6.951967588293515
1091,0.5,0.3,0.5,False,4.767358676584558,-6.015241247368695
1092,0.5,0.4,0.5,False,11.456392499664261,-39.51191042700558
1093,0.5,0.5,0.5,False,22.77564192264409,-159.1135945970019
1094,0.5,0.6,0.5,False,37.4928682735247,-432.89464200893923
1095,0.5,0.7,0.5,False,55.248503423651826,-941.1672236305302
1096,0.5,0.8,0.5,False,75.7967198977821,-1772.322723104704
1097,0.5,0.9,0.5,False,98.92346102189448,-3019.546739369638
1098,0.6,0.1,0.5,False,3.0107339300256557,-1.7978969130246854
1099,0.6,0.2,0.5,False,6.472897418984722,-11.93255708652283
1100,0.6,0.3,0.5,False,16.605251461072715,-84.10946658138279
1101,0.6,0.4,0.5,False,31.496891888602168,-305.21210479791097
1102,0.6,0.5,0.5,False,50.62247921844688,-789.9950700455739
1103,0.6,0.6,0.5,False,73.62962281304813,-1672.3704926137675
1104,0.6,0.7,0.5,False,100.17712777994396,-3096.591233848871
1105,0.6,0.8,0.5,False,129.9272679059586,-5209.597991149536
1106,0.6,0.9,0.5,False,162.5463056044008,-8154.3229091374915
1107,0.7,0.1,0.5,False,5.376765551185264,-7.923375217918609
1108,0.7,0.2,0.5,False,16.27109916191638,-80.71856634683476
1109,0.7,0.3,0.5,False,33.05625750380058,-336.28289825946274
1110,0.7,0.4,0.5,False,55.18490348138791,-938.9992991621623
1111,0.7,0.5,0.5,False,82.16634216539765,-2082.8903456727053
1112,0.7,0.6,0.5,False,113.4881550170159,-3974.465845389586
1113,0.7,0.7,0.5,False,148.62231053024067,-6816.968220642583
1114,0.7,0.8,0.5,False,187.03382231024509,-10796.600474985868
1115,0.7,0.9,0.5,False,228.18181428327316,-16070.226171699527
1116,0.8,0.1,0.5,False,11.17517893371984,-37.54747420626321
1117,0.8,0.2,0.5,False,27.886302179209796,-239.03181742089458
1118,0.8,0.3,0.5,False,51.25188425661407,-809.786723517821
1119,0.8,0.4,0.5,False,80.59681341575738,-2004.0384149625067
1120,0.8,0.5,0.5,False,115.17888866712212,-4093.8002659212766
1121,0.8,0.6,0.5,False,154.2170118600054,-7339.937439652945
1122,0.8,0.7,0.5,False,196.90825495807476,-11966.813202627676
1123,0.8,0.8,0.5,False,242.43577073805236,-18140.79911094302
1124,0.8,0.9,0.5,False,289.97062744922926,-25952.44252277748
1125,0.9,0.1,0.5,False,17.78736201295532,-96.65849861865458
1126,0.9,0.2,0.5,False,40.26066501959873,-499.32112868914015
1127,0.9,0.3,0.5,False,70.06755841784368,-1514.3778109175148
1128,0.9,0.4,0.5,False,106.19433439786047,-3479.8847925234477
1129,0.9,0.5,0.5,False,147.54387385339749,-6718.381805488187
1130,0.9,0.6,0.5,False,192.97459928934614,-11493.424996973197
1131,0.9,0.7,0.5,False,241.31745168784784,-17973.814461483347
1132,0.9,0.8,0.5,False,291.383316473954,-26205.940296368506
1133,0.9,0.9,0.5,False,341.96583701280053,-36094.44481112515
1134,0.1,0.1,0.6,False,6.972904130536383,-14.007707045724507
1135,0.1,0.2,0.6,False,9.704647589946976,-28.070097854665534
1136,0.1,0.3,0.6,False,12.559802291896627,-47.69143358628019
1137,0.1,0.4,0.6,False,15.507656239808504,-73.22997015740557
1138,0.1,0.5,0.6,False,18.17571649504033,-100.96944020424415
1139,0.1,0.6,0.6,False,20.5289772005144,-129.08331025617147
1140,0.1,0.7,0.6,False,22.67644655101156,-157.7219376003178
1141,0.1,0.8,0.6,False,24.628126914952514,-186.21891374002303
1142,0.1,0.9,0.6,False,26.559249670992774,-216.73014324952644
1143,0.2,0.1,0.6,False,9.477156706622829,-26.723182177020025
1144,0.2,0.2,0.6,False,13.603267634547501,-56.11805895101219
1145,0.2,0.3,0.6,False,17.238200257022967,-90.72142606823734
1146,0.2,0.4,0.6,False,20.20314647310564,-124.98678113125064
1147,0.2,0.5,0.6,False,22.55380523529607,-156.0097444251488
1148,0.2,0.6,0.6,False,24.30228037512625,-181.29762439941788
1149,0.2,0.7,0.6,False,25.456258363690626,-199.021230852957
1150,0.2,0.8,0.6,False,26.052216372428525,-208.49627637907668
1151,0.2,0.9,0.6,False,26.095571429692356,-209.19412722457696
1152,0.3,0.1,0.6,False,10.017930491548967,-29.97725874348406
1153,0.3,0.2,0.6,False,13.661780509411297,-56.61048912928963
1154,0.3,0.3,0.6,False,16.035836234185915,-78.37252200825304
1155,0.3,0.4,0.6,False,17.088445388791154,-89.13470981144899
1156,0.3,0.5,0.6,False,16.857367371380093,-86.71350348883881
1157,0.3,0.6,0.6,False,15.383860728312431,-72.04956502487573
1158,0.3,0.7,0.6,False,12.751356527137144,-49.18798190269644
1159,0.3,0.8,0.6,False,9.32492906920505,-25.839722988633508
1160,0.3,0.9,0.6,False,6.899347145633618,-13.692745291070878
1161,0.4,0.1,0.6,False,8.743062427954936,-22.594681212143094
1162,0.4,0.2,0.6,False,10.447168021320003,-32.68868927242276
1163,0.4,0.3,0.6,False,10.040206405743866,-30.115174244863294
1164,0.4,0.4,0.6,False,7.794910140727576,-17.754659393183175
1165,0.4,0.5,0.6,False,5.527848696367087,-8.43190135472582
1166,0.4,0.6,0.6,False,9.087764096654299,-24.49183184842546
1167,0.4,0.7,0.6,False,17.839462359942935,-97.23143273491733
1168,0.4,0.8,0.6,False,29.370864566044453,-265.26888308492147
1169,0.4,0.9,0.6,False,43.10650046787017,-572.5515909349145
1170,0.5,0.1,0.6,False,6.002113413886289,-10.119758366526025
1171,0.5,0.2,0.6,False,5.07567519836066,-6.951967588293515
1172,0.5,0.3,0.6,False,4.767358676584558,-6.015241247368695
1173,0.5,0.4,0.6,False,11.456392499664261,-39.51191042700558
1174,0.5,0.5,0.6,False,22.77564192264409,-159.1135945970019
1175,0.5,0.6,0.6,False,37.4928682735247,-432.89464200893923
1176,0.5,0.7,0.6,False,55.248503423651826,-941.1672236305302
1177,0.5,0.8,0.6,False,75.7967198977821,-1772.322723104704
1178,0.5,0.9,0.6,False,98.92346102189448,-3019.546739369638
1179,0.6,0.1,0.6,False,3.0107339300256557,-1.7978969130246854
1180,0.6,0.2,0.6,False,6.472897418984722,-11.93255708652283
1181,0.6,0.3,0.6,False,16.605251461072715,-84.10946658138279
1182,0.6,0.4,0.6,False,31.496891888602168,-305.21210479791097
1183,0.6,0.5,0.6,False,50.62247921844688,-789.9950700455739
1184,0.6,0.6,0.6,False,73.62962281304813,-1672.3704926137675
1185,0.6,0.7,0.6,False,100.17712777994396,-3096.591233848871
1186,0.6,0.8,0.6,False,129.9272679059586,-5209.597991149536
1187,0.6,0.9,0.6,False,162.5463056044008,-8154.3229091374915
1188,0.7,0.1,0.6,False,5.376765551185264,-7.923375217918609
1189,0.7,0.2,0.6,False,16.27109916191638,-80.71856634683476
1190,0.7,0.3,0.6,False,33.05625750380058,-336.28289825946274
1191,0.7,0.4,0.6,False,55.18490348138791,-938.9992991621623
1192,0.7,0.5,0.6,False,82.16634216539765,-2082.8903456727053
